sample_id,label,file_path,video_frames,video_fps,sampled_frames,detected_frames,detection_rate,result,message
S003_20260818_154538_28_007,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_007.mp4,120,30.0,12,11,0.9167,ok,
S003_20260818_154538_28_008,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_008.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_28_009,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_009.mp4,122,30.0,12,10,0.8333,ok,
S003_20260818_154538_28_010,ㅡ,S003/28_ㅡ/S003_20260818_154538_28_010.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_29_001,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_001.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_29_002,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_002.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_29_003,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_003.mp4,120,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_29_004,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_004.mp4,120,30.0,12,11,0.9167,ok,
S003_20260818_154538_29_005,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_005.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_29_006,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_006.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_29_007,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_007.mp4,122,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_29_008,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_008.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_29_009,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_009.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_29_010,ㅣ,S003/29_ㅣ/S003_20260818_154538_29_010.mp4,122,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_30_001,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_001.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_30_002,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_002.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_30_003,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_003.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_30_004,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_004.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_30_005,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_005.mp4,120,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_30_006,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_006.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_30_007,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_007.mp4,122,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_30_008,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_008.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_30_009,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_009.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_30_010,ㅐ,S003/30_ㅐ/S003_20260818_154538_30_010.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_31_001,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_001.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_31_002,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_002.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_31_003,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_003.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_31_004,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_004.mp4,122,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_31_005,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_005.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_31_006,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_006.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_31_007,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_007.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_31_008,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_008.mp4,120,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_31_009,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_009.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_31_010,ㅒ,S003/31_ㅒ/S003_20260818_154538_31_010.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_32_001,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_001.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_32_002,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_002.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_32_003,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_003.mp4,121,30.0,12,2,0.1667,review,detection_rate_below_0.8
S003_20260818_154538_32_004,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_004.mp4,122,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_32_005,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_005.mp4,120,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_32_006,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_006.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_32_007,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_007.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_32_008,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_008.mp4,122,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_32_009,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_009.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_32_010,ㅔ,S003/32_ㅔ/S003_20260818_154538_32_010.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_33_001,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_001.mp4,122,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_33_002,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_002.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_33_003,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_003.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_33_004,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_004.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_33_005,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_005.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_33_006,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_006.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_33_007,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_007.mp4,120,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_33_008,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_008.mp4,121,30.0,12,2,0.1667,review,detection_rate_below_0.8
S003_20260818_154538_33_009,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_009.mp4,121,30.0,12,3,0.25,review,detection_rate_below_0.8
S003_20260818_154538_33_010,ㅖ,S003/33_ㅖ/S003_20260818_154538_33_010.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_34_001,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_001.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_34_002,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_002.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_34_003,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_003.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_34_004,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_004.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_34_005,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_005.mp4,121,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_34_006,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_006.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_34_007,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_007.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_34_008,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_008.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_34_009,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_009.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S003_20260818_154538_34_010,ㅢ,S003/34_ㅢ/S003_20260818_154538_34_010.mp4,122,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_35_001,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_001.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_35_002,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_002.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_35_003,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_003.mp4,120,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_35_004,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_004.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_35_005,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_005.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_35_006,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_006.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_35_007,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_007.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_35_008,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_008.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_35_009,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_009.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_35_010,ㅚ,S003/35_ㅚ/S003_20260818_154538_35_010.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_36_001,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_001.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S003_20260818_154538_36_002,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_002.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_36_003,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_003.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_36_004,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_004.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_36_005,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_005.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_36_006,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_006.mp4,122,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_36_007,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_007.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_36_008,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_008.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S003_20260818_154538_36_009,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_009.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_36_010,ㅟ,S003/36_ㅟ/S003_20260818_154538_36_010.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S004_20260820_184432_01_001,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_001.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_01_002,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_01_003,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_003.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_01_004,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_01_005,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_005.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_01_006,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_01_007,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_007.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_01_008,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_01_009,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_01_010,ㄱ,S004/01_ㄱ/S004_20260820_184432_01_010.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_02_001,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_02_002,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_02_003,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_003.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_02_004,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_02_005,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_02_006,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_02_007,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_007.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_02_008,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_008.mp4,120,30.0,12,12,1.0,ok,
S004_20260820_184432_02_009,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_009.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_02_010,ㄴ,S004/02_ㄴ/S004_20260820_184432_02_010.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_03_001,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_03_002,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_002.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_03_003,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_003.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_03_004,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_03_005,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_03_006,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_03_007,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_007.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_03_008,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_008.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_03_009,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_03_010,ㄷ,S004/03_ㄷ/S004_20260820_184432_03_010.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_001,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_002,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_003,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_003.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_004,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_005,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_006,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_007,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_007.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_04_008,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_009,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_04_010,ㄹ,S004/04_ㄹ/S004_20260820_184432_04_010.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_05_001,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_002,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_003,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_003.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_004,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_005,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_006,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_007,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_007.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_05_008,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_009,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_05_010,ㅁ,S004/05_ㅁ/S004_20260820_184432_05_010.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_06_001,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_06_002,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_06_003,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_003.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_06_004,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_06_005,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_005.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_06_006,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_006.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_06_007,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_007.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_06_008,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_008.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_06_009,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_06_010,ㅂ,S004/06_ㅂ/S004_20260820_184432_06_010.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_07_001,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_002,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_003,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_003.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_004,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_004.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_07_005,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_006,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_007,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_007.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_008,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_009,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_07_010,ㅅ,S004/07_ㅅ/S004_20260820_184432_07_010.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_08_001,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_08_002,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_08_003,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_003.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_08_004,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_08_005,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_08_006,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_08_007,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_007.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_08_008,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_184432_08_009,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_009.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_184432_08_010,ㅇ,S004/08_ㅇ/S004_20260820_184432_08_010.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_09_001,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_09_002,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_002.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_09_003,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_003.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_09_004,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_09_005,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_09_006,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_006.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_09_007,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_007.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_09_008,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_09_009,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_09_010,ㅈ,S004/09_ㅈ/S004_20260820_190636_09_010.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_001,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_002,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_003,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_003.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_10_004,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_005,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_005.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_006,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_006.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_007,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_007.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_008,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_009,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_009.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_10_010,ㅊ,S004/10_ㅊ/S004_20260820_190636_10_010.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_11_001,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_11_002,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_002.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_11_003,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_003.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_11_004,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_004.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_11_005,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_005.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_11_006,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_006.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_11_007,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_007.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_11_008,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_008.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_11_009,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_009.mp4,122,30.0,12,12,1.0,ok,
S004_20260820_190636_11_010,ㅋ,S004/11_ㅋ/S004_20260820_190636_11_010.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_12_001,ㅌ,S004/12_ㅌ/S004_20260820_190636_12_001.mp4,121,30.0,12,12,1.0,ok,
S004_20260820_190636_12_002,ㅌ,S004/12_ㅌ/S004_20260820_190636_12_002.mp4,121,30.0,12,12,1.0,ok,
